País,Liga,Temporada,Fecha,Equipo Local,Equipo Visitante,Goles Local,Goles Visitante,Resultado,Goles Medio Tiempo Local,Goles Medio Tiempo Visitante,Resultado Medio Tiempo,Puntos Local,Puntos Visitante
Mexico,Liga MX,2021/2022,2021-11-28,Atlas,Monterrey,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2021-11-29,Tigres UANL,Santos Laguna,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2021-11-29,Club Leon,Puebla,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2021-12-02,Tigres UANL,Club Leon,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2021-12-03,UNAM Pumas,Atlas,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2021-12-05,Club Leon,Tigres UANL,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2021-12-06,Atlas,UNAM Pumas,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2021-12-10,Club Leon,Atlas,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2021/2022,2021-12-13,Atlas,Club Leon,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-01-07,Atl. San Luis,Pachuca,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2021/2022,2022-01-08,Juarez,Necaxa,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-01-08,Puebla,Club America,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-01-09,Monterrey,Queretaro,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2021/2022,2022-01-09,Cruz Azul,Club Tijuana,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-01-10,Guadalajara Chivas,Mazatlan FC,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-01-11,UNAM Pumas,Toluca,5.0,0.0,H,5.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-01-13,Santos Laguna,Tigres UANL,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-01-15,Queretaro,UNAM Pumas,1.0,3.0,A,1.0,3.0,A,0,3
Mexico,Liga MX,2021/2022,2022-01-15,Necaxa,Monterrey,0.0,4.0,A,0.0,4.0,A,0,3
Mexico,Liga MX,2021/2022,2022-01-15,Atlas,Atl. San Luis,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-01-16,Tigres UANL,Puebla,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2021/2022,2022-01-16,Cruz Azul,Juarez,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-01-16,Club Tijuana,Club Leon,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-01-16,Toluca,Santos Laguna,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-01-16,Pachuca,Guadalajara Chivas,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-01-20,Club Leon,Atlas,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-01-21,Atl. San Luis,Juarez,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-01-22,Mazatlan FC,Toluca,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2021/2022,2022-01-22,Guadalajara Chivas,Queretaro,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-01-23,Club Leon,Pachuca,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-01-23,Club America,Atlas,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2021/2022,2022-01-23,Monterrey,Cruz Azul,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2021/2022,2022-01-23,UNAM Pumas,Tigres UANL,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2021/2022,2022-01-24,Santos Laguna,Necaxa,1.0,4.0,A,1.0,4.0,A,0,3
Mexico,Liga MX,2021/2022,2022-01-29,Puebla,Club Tijuana,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-02-05,Necaxa,Pachuca,1.0,3.0,A,1.0,3.0,A,0,3
Mexico,Liga MX,2021/2022,2022-02-06,Club America,Atl. San Luis,2.0,3.0,A,2.0,3.0,A,0,3
Mexico,Liga MX,2021/2022,2022-02-06,Club Tijuana,UNAM Pumas,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-02-06,Queretaro,Puebla,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2021/2022,2022-02-07,Atlas,Santos Laguna,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-02-07,Tigres UANL,Mazatlan FC,4.0,3.0,H,4.0,3.0,H,3,0
Mexico,Liga MX,2021/2022,2022-02-08,Club Leon,Cruz Azul,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-02-10,Juarez,Guadalajara Chivas,1.0,3.0,A,1.0,3.0,A,0,3
Mexico,Liga MX,2021/2022,2022-02-12,Mazatlan FC,Club Tijuana,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-02-12,Puebla,Atlas,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-02-12,Atl. San Luis,Toluca,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-02-12,Guadalajara Chivas,Tigres UANL,1.0,3.0,A,1.0,3.0,A,0,3
Mexico,Liga MX,2021/2022,2022-02-13,Cruz Azul,Necaxa,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2021/2022,2022-02-13,Santos Laguna,Club America,2.0,3.0,A,2.0,3.0,A,0,3
Mexico,Liga MX,2021/2022,2022-02-13,UNAM Pumas,Club Leon,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-02-15,Pachuca,Queretaro,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2021/2022,2022-02-17,Mazatlan FC,Club America,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-02-19,Puebla,Monterrey,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-02-19,Juarez,Santos Laguna,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2021/2022,2022-02-19,Club Tijuana,Necaxa,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-02-19,Queretaro,Mazatlan FC,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-02-20,Tigres UANL,Atl. San Luis,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-02-20,Club Leon,Guadalajara Chivas,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-02-20,Club America,Pachuca,1.0,3.0,A,1.0,3.0,A,0,3
Mexico,Liga MX,2021/2022,2022-02-21,Toluca,Cruz Azul,1.0,4.0,A,1.0,4.0,A,0,3
Mexico,Liga MX,2021/2022,2022-02-21,Atlas,UNAM Pumas,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2021/2022,2022-02-25,Pachuca,Mazatlan FC,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-02-25,Queretaro,Toluca,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-02-26,Necaxa,Club Leon,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-02-26,Juarez,Tigres UANL,2.0,3.0,A,2.0,3.0,A,0,3
Mexico,Liga MX,2021/2022,2022-02-26,Club Tijuana,Atlas,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-02-26,Monterrey,Atl. San Luis,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2021/2022,2022-02-27,Guadalajara Chivas,Puebla,2.0,3.0,A,2.0,3.0,A,0,3
Mexico,Liga MX,2021/2022,2022-02-27,UNAM Pumas,Club America,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2021/2022,2022-02-28,Cruz Azul,Santos Laguna,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2021/2022,2022-03-02,Puebla,Juarez,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-03-02,Toluca,Club Tijuana,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2021/2022,2022-03-02,Club America,Queretaro,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-03-02,Club Leon,Monterrey,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2021/2022,2022-03-02,Mazatlan FC,Necaxa,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2021/2022,2022-03-03,Atlas,Pachuca,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-03-03,Tigres UANL,Cruz Azul,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2021/2022,2022-03-03,Atl. San Luis,Guadalajara Chivas,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2021/2022,2022-03-03,Santos Laguna,UNAM Pumas,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2021/2022,2022-03-05,Necaxa,Toluca,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-03-05,Juarez,Club Leon,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-03-05,Queretaro,Atlas,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2021/2022,2022-03-06,Monterrey,Club America,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-03-06,Cruz Azul,Puebla,1.0,3.0,A,1.0,3.0,A,0,3
Mexico,Liga MX,2021/2022,2022-03-06,Guadalajara Chivas,Santos Laguna,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-03-12,Necaxa,Queretaro,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-03-12,Juarez,Atlas,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2021/2022,2022-03-12,Monterrey,Mazatlan FC,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-03-12,Club Leon,Tigres UANL,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2021/2022,2022-03-13,Cruz Azul,UNAM Pumas,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-03-13,Guadalajara Chivas,Club America,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2021/2022,2022-03-13,Toluca,Pachuca,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2021/2022,2022-03-13,Atl. San Luis,Puebla,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-03-14,Santos Laguna,Club Tijuana,4.0,0.0,H,4.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-03-16,Monterrey,Juarez,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-03-18,Queretaro,Atl. San Luis,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-03-19,Puebla,Santos Laguna,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2021/2022,2022-03-19,UNAM Pumas,Necaxa,1.0,3.0,A,1.0,3.0,A,0,3
Mexico,Liga MX,2021/2022,2022-03-20,Tigres UANL,Monterrey,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-03-20,Pachuca,Cruz Azul,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-03-20,Club America,Toluca,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-03-21,Atlas,Guadalajara Chivas,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-03-21,Mazatlan FC,Club Leon,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2021/2022,2022-03-21,Club Tijuana,Juarez,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-03-26,UNAM Pumas,Mazatlan FC,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-04-02,Atl. San Luis,Mazatlan FC,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-03,Cruz Azul,Atlas,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-03,Necaxa,Club America,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-04-03,Juarez,UNAM Pumas,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-04-03,Toluca,Puebla,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-03,Club Leon,Queretaro,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-04-04,Santos Laguna,Pachuca,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-04,Tigres UANL,Club Tijuana,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-07,Toluca,Monterrey,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2021/2022,2022-04-08,Atlas,Necaxa,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-08,Pachuca,Tigres UANL,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-07,Club Tijuana,Atl. San Luis,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-04-09,Puebla,UNAM Pumas,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2021/2022,2022-04-09,Mazatlan FC,Cruz Azul,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-04-09,Atl. San Luis,Club Leon,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-10,Toluca,Guadalajara Chivas,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-04-10,Monterrey,Santos Laguna,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-10,Club America,Juarez,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-11,Queretaro,Tigres UANL,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-04-12,Pachuca,Club Tijuana,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2021/2022,2022-04-14,Guadalajara Chivas,Monterrey,1.0,3.0,A,1.0,3.0,A,0,3
Mexico,Liga MX,2021/2022,2022-04-15,Atlas,Mazatlan FC,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2021/2022,2022-04-16,Necaxa,Atl. San Luis,4.0,2.0,H,4.0,2.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-16,Juarez,Pachuca,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2021/2022,2022-04-16,Club Tijuana,Club America,1.0,3.0,A,1.0,3.0,A,0,3
Mexico,Liga MX,2021/2022,2022-04-16,Club Leon,Puebla,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-04-17,Santos Laguna,Queretaro,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-04-17,Tigres UANL,Toluca,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-17,Cruz Azul,Guadalajara Chivas,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-04-17,UNAM Pumas,Monterrey,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-20,Necaxa,Tigres UANL,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-20,Pachuca,Puebla,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-20,Guadalajara Chivas,Club Tijuana,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-20,Mazatlan FC,Santos Laguna,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-20,Toluca,Juarez,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-04-21,Atl. San Luis,UNAM Pumas,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-21,Club America,Club Leon,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-21,Monterrey,Atlas,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2021/2022,2022-04-22,Queretaro,Cruz Azul,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-04-23,Puebla,Necaxa,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-04-23,Juarez,Mazatlan FC,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2021/2022,2022-04-23,Pachuca,Monterrey,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-24,Tigres UANL,Club America,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2021/2022,2022-04-24,Guadalajara Chivas,UNAM Pumas,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-24,Toluca,Atlas,2.0,4.0,A,2.0,4.0,A,0,3
Mexico,Liga MX,2021/2022,2022-04-24,Cruz Azul,Atl. San Luis,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-04-25,Santos Laguna,Club Leon,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-04-25,Club Tijuana,Queretaro,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2021/2022,2022-04-30,Necaxa,Guadalajara Chivas,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-04-30,Mazatlan FC,Puebla,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-04-30,Queretaro,Juarez,4.0,0.0,H,4.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-05-01,Atlas,Tigres UANL,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-05-01,Monterrey,Club Tijuana,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-05-01,Club America,Cruz Azul,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2021/2022,2022-05-01,UNAM Pumas,Pachuca,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-05-01,Atl. San Luis,Santos Laguna,1.0,3.0,A,1.0,3.0,A,0,3
Mexico,Liga MX,2021/2022,2022-05-02,Club Leon,Toluca,4.0,4.0,D,4.0,4.0,D,1,1
Mexico,Liga MX,2021/2022,2022-05-07,Cruz Azul,Necaxa,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-05-08,Monterrey,Atl. San Luis,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2021/2022,2022-05-08,Puebla,Mazatlan FC,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2021/2022,2022-05-09,Guadalajara Chivas,UNAM Pumas,4.0,1.0,H,4.0,1.0,H,3,0
Mexico,Liga MX,2021/2022,2022-05-12,Atl. San Luis,Pachuca,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2021/2022,2022-05-12,Puebla,Club America,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-05-13,Cruz Azul,Tigres UANL,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-05-13,Guadalajara Chivas,Atlas,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2021/2022,2022-05-15,Club America,Puebla,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2021/2022,2022-05-15,Pachuca,Atl. San Luis,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2021/2022,2022-05-16,Atlas,Guadalajara Chivas,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-05-16,Tigres UANL,Cruz Azul,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2021/2022,2022-05-19,Atlas,Tigres UANL,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-05-20,Club America,Pachuca,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2021/2022,2022-05-22,Tigres UANL,Atlas,4.0,2.0,H,4.0,2.0,H,3,0
Mexico,Liga MX,2021/2022,2022-05-23,Pachuca,Club America,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-05-27,Atlas,Pachuca,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2021/2022,2022-05-30,Pachuca,Atlas,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-02,Mazatlan FC,Puebla,2.0,4.0,A,2.0,4.0,A,0,3
Mexico,Liga MX,2022/2023,2022-07-02,Guadalajara Chivas,Juarez,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2022-07-02,Necaxa,Toluca,1.0,3.0,A,1.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2022-07-03,Tigres UANL,Cruz Azul,2.0,3.0,A,2.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2022-07-03,Club America,Atlas,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2022-07-03,UNAM Pumas,Club Tijuana,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-07-03,Atl. San Luis,Club Leon,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2022-07-04,Santos Laguna,Monterrey,4.0,3.0,H,4.0,3.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-05,Pachuca,Queretaro,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-09,Mazatlan FC,Tigres UANL,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2022/2023,2022-07-09,Club Tijuana,Juarez,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2022-07-09,Puebla,Santos Laguna,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-10,Club Leon,UNAM Pumas,3.0,3.0,D,3.0,3.0,D,1,1
Mexico,Liga MX,2022/2023,2022-07-10,Guadalajara Chivas,Atl. San Luis,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2022/2023,2022-07-10,Cruz Azul,Pachuca,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2022-07-10,Monterrey,Club America,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-10,Toluca,Atlas,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-10,Queretaro,Necaxa,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2022-07-14,Club America,Toluca,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-16,Puebla,Club Leon,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-07-16,Juarez,Queretaro,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-07-16,Atlas,Cruz Azul,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-17,Santos Laguna,Guadalajara Chivas,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-07-17,UNAM Pumas,Necaxa,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-17,Atl. San Luis,Monterrey,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2022/2023,2022-07-18,Tigres UANL,Club Tijuana,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-19,Pachuca,Mazatlan FC,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-07-21,Guadalajara Chivas,Club Leon,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2022-07-22,Queretaro,Monterrey,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2022-07-23,Mazatlan FC,Atl. San Luis,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-07-23,Necaxa,Juarez,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-23,Toluca,Santos Laguna,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-24,Cruz Azul,Puebla,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2022/2023,2022-07-24,Club Tijuana,Club America,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-24,Tigres UANL,Atlas,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-25,Pachuca,UNAM Pumas,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2022-07-27,Atlas,Club Tijuana,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2022-07-27,Juarez,Tigres UANL,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2022/2023,2022-07-27,Monterrey,Puebla,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-27,Atl. San Luis,Cruz Azul,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2022-07-27,Club Leon,Toluca,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2022/2023,2022-07-28,Necaxa,Pachuca,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-28,Queretaro,Guadalajara Chivas,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2022/2023,2022-07-28,UNAM Pumas,Mazatlan FC,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-07-30,Juarez,Toluca,1.0,1.0,D,1.0,1.0,D,1,1
